date,AAPL,MSFT,NVDA,GOOGL,AMZN,META,TSLA,AMD,NFLX,CRM,ORCL,ADBE,AVGO,QCOM,INTC,BTC-USD,ETH-USD,SOL-USD
2023-02-09,148.2243194580078,255.84120178222656,22.26256561279297,94.11442565917967,98.23999786376952,176.37120056152344,207.32000732421875,83.20999908447266,36.25,170.4069061279297,83.00419616699219,375.80999755859375,57.10000991821289,120.06300354003906,27.06523895263672,21819.0390625,1546.438232421875,20.45212745666504
2023-02-10,148.58837890625,255.3365478515625,21.194135665893555,93.67857360839844,97.61000061035156,172.63401794433594,196.88999938964844,81.4800033569336,34.73600006103516,163.90109252929688,83.47356414794922,370.989990234375,56.5132064819336,118.64649200439452,27.133563995361328,21651.18359375,1514.869140625,20.130109786987305
2023-02-13,151.3828582763672,263.3139953613281,21.715394973754883,93.71820068359376,99.54000091552734,177.86802673339844,194.63999938964844,83.12999725341797,35.85699844360352,167.87522888183594,85.65763854980469,375.0,57.26290130615234,120.34813690185548,27.86558151245117,21808.1015625,1507.1658935546875,20.79010009765625
2023-02-14,150.7432403564453,264.1388854980469,22.894454956054688,93.78754425048828,99.6999969482422,177.9176025390625,209.25,85.94999694824219,35.99599838256836,166.77621459960938,85.34150695800781,377.8999938964844,57.37625503540039,121.72785186767578,27.953426361083984,22220.8046875,1556.8751220703125,21.824953079223636
2023-02-15,152.83912658691406,262.0277099609375,22.688142776489254,96.0262451171875,101.16000366210938,175.61781311035156,214.2400054931641,85.18000030517578,36.141998291015625,167.89486694335938,84.6230697631836,375.9400024414063,57.88876724243164,122.3993148803711,28.15839195251465,24307.841796875,1673.7459716796875,23.883901596069336
2023-02-16,151.2450408935547,255.0517578125,21.928688049316406,94.60972595214844,98.1500015258789,170.9388885498047,202.0399932861328,80.08000183105469,35.07099914550781,164.96087646484375,84.02916717529297,365.1600036621094,57.20765686035156,119.72266387939452,27.523975372314453,23623.474609375,1640.067626953125,22.285951614379883
2023-02-17,150.10369873046875,251.0725555419922,21.316730499267575,93.4606475830078,97.1999969482422,171.3750457763672,208.30999755859372,78.5,34.79600143432617,162.07594299316406,83.60768127441406,356.8500061035156,56.73611068725586,117.47832489013672,26.948118209838867,24565.6015625,1694.7833251953125,23.166757583618164
2023-02-21,146.0989227294922,245.82850646972656,20.586170196533203,90.92479705810548,94.58000183105467,170.58201599121094,197.3699951171875,76.7699966430664,33.75,158.5924072265625,82.57311248779297,346.70001220703125,55.397708892822266,113.78067779541016,25.43527603149414,24436.353515625,1658.036376953125,24.948558807373047
2023-02-22,146.52203369140625,244.69992065429688,20.68484115600586,90.7861099243164,95.79000091552734,169.63035583496094,200.8600006103516,76.61000061035156,33.487998962402344,160.2998504638672,82.68807220458984,348.7200012207031,54.88615036010742,114.0106430053711,24.859420776367188,24188.84375,1643.231689453125,24.18134880065918
2023-02-23,147.0041961669922,247.87161254882807,23.585145950317383,90.03326416015625,95.81999969482422,170.54237365722656,202.07000732421875,79.75,32.3650016784668,161.0456085205078,84.85298156738281,347.0199890136719,55.61298751831055,116.08021545410156,24.996063232421875,23947.4921875,1651.0738525390625,23.90080070495605
2023-02-24,144.3573455810547,242.47190856933597,23.208402633666992,88.28986358642578,93.5,168.90673828125,196.8800048828125,78.08999633789062,31.71500015258789,159.1615753173828,84.92961120605469,320.5400085449219,55.03667831420898,114.3693389892578,24.537330627441406,23198.126953125,1608.3731689453125,23.053035736083984
2023-02-27,145.5479278564453,243.38644409179688,23.422687530517575,89.02288818359375,93.76000213623048,168.0641326904297,207.6300048828125,78.7699966430664,32.303001403808594,160.08396911621094,84.25906372070312,322.32000732421875,55.77016830444336,113.5231475830078,24.30308532714844,23522.87109375,1634.326416015625,22.692588806152344
2023-02-28,145.04612731933594,242.66651916503903,23.13863754272461,89.21109771728516,94.2300033569336,173.41712951660156,205.7100067138672,78.58000183105469,32.2130012512207,160.54515075683594,83.72264099121094,323.95001220703125,56.61227416992188,113.62432861328124,24.332365036010746,23147.353515625,1605.8951416015625,21.9163875579834
2023-03-01,142.97976684570312,239.6017608642578,22.62236213684082,89.5082778930664,92.16999816894533,171.9103240966797,202.7700042724609,78.29000091552734,31.347999572753903,164.21511840820312,82.70722198486328,323.3800048828125,56.54368591308594,114.45719146728516,24.722774505615234,23646.55078125,1663.4337158203125,22.506431579589844
2023-03-02,143.5701904296875,244.3107452392578,23.236312866210938,91.13280487060548,92.12999725341795,173.01068115234375,190.8999938964844,80.44000244140625,31.1879997253418,183.09469604492188,83.31072998046875,333.5,57.027610778808594,114.54974365234376,25.57192039489746,23475.466796875,1647.3193359375,21.984878540039062
2023-03-03,148.60806274414062,248.3775329589844,23.81039047241211,92.76726531982422,94.9000015258789,183.6373748779297,197.7899932861328,81.5199966430664,31.51799964904785,182.93768310546875,85.49478149414062,344.0400085449219,60.27694320678711,114.38314819335938,25.76712417602539,22362.6796875,1569.1676025390625,21.39935302734375
2023-03-06,151.3631591796875,249.91476440429688,23.475513458251957,94.23329162597656,93.75,183.2904052734375,193.80999755859372,81.16000366210938,31.202999114990234,180.3569793701172,85.96415710449219,347.0199890136719,60.292179107666016,113.28191375732422,25.36695098876953,22429.7578125,1567.398681640625,20.635011672973636
