date,ticker,vol30,vol90
2024-11-08,TSLA,0.9046037463327875,0.726222136345538
2024-11-08,AMD,0.47678753554400166,0.5148892246795881
2024-11-08,NFLX,0.37888097615478566,0.2910352557716883
2024-11-08,CRM,0.23748419087728623,0.254695030145006
2024-11-08,ORCL,0.27256764280402807,0.32257826577084986
2024-11-08,ADBE,0.2507978248661304,0.2768114133530629
2024-11-08,AVGO,0.347386267556147,0.5364100708149343
2024-11-08,QCOM,0.3369413325574491,0.4636557487907825
2024-11-08,INTC,0.4616289054083709,0.68655677604081
2024-11-08,BTC-USD,0.4600021231854964,0.5553743402019548
2024-11-08,ETH-USD,0.636916107726896,0.7193192758933811
2024-11-08,SOL-USD,0.7282088982190285,0.7876193881298805
2024-11-11,AAPL,0.20161061316543202,0.21864099392818748
2024-11-11,MSFT,0.23658736501499716,0.21338889706450445
2024-11-11,NVDA,0.38375569906779333,0.5789662617699474
2024-11-11,GOOGL,0.22552078381168625,0.25327513171215454
2024-11-11,AMZN,0.2997907373212822,0.3184189076221431
2024-11-11,META,0.25687152291555976,0.30833699689040617
2024-11-11,TSLA,0.9344895772098969,0.7397372806965555
2024-11-11,AMD,0.4767769887826603,0.5080770262398998
2024-11-11,NFLX,0.37972635764418505,0.2911547221998439
2024-11-11,CRM,0.2832702780512923,0.2729709073621314
2024-11-11,ORCL,0.272324185492137,0.3226442619761706
2024-11-11,ADBE,0.2576868602103327,0.2778390613873325
2024-11-11,AVGO,0.35669816400264887,0.5376359887099795
2024-11-11,QCOM,0.34000177531495057,0.46385256342642517
2024-11-11,INTC,0.4775852327490308,0.688845932748412
2024-11-11,BTC-USD,0.623564194147149,0.6038993141855165
2024-11-11,ETH-USD,0.7371170012202236,0.7385754232444449
2024-11-11,SOL-USD,0.777360477460374,0.8035379063854936
2024-11-12,AAPL,0.18333144745304292,0.2183621791922215
2024-11-12,MSFT,0.2303514172302886,0.21449686489131545
2024-11-12,NVDA,0.3636204986992601,0.5791402923511925
2024-11-12,GOOGL,0.22554706289072668,0.2532392213762585
2024-11-12,AMZN,0.29876501740995354,0.3187296870850428
2024-11-12,META,0.25626420528929916,0.3063579311203067
2024-11-12,TSLA,0.955583508068851,0.7479753222803811
2024-11-12,AMD,0.4763034742513161,0.504935295656063
2024-11-12,NFLX,0.3805461881223092,0.29190987475785585
2024-11-12,CRM,0.2795834044859061,0.26975338717830133
2024-11-12,ORCL,0.26374292063062443,0.3226324258787184
2024-11-12,ADBE,0.2738184591147256,0.287710913463525
2024-11-12,AVGO,0.34841523908811317,0.5367833411051304
2024-11-12,QCOM,0.34266045452286525,0.4656128830810383
2024-11-12,INTC,0.47939190480548416,0.6827617417727604
2024-11-12,BTC-USD,0.6076635110639982,0.6043056850547038
2024-11-12,ETH-USD,0.7223519865063031,0.7414745680023351
2024-11-12,SOL-USD,0.7764960175491211,0.806762462056129
2024-11-13,AAPL,0.1835656887198907,0.21837207540970185
2024-11-13,MSFT,0.22922990227222712,0.21352681969963874
2024-11-13,NVDA,0.3682338457755223,0.5784772427207675
2024-11-13,GOOGL,0.22989262769068922,0.2544445448941602
2024-11-13,AMZN,0.304003839645421,0.3212724157146328
2024-11-13,META,0.2567688005199856,0.306774075678225
2024-11-13,TSLA,0.9463394853937733,0.7458746505170863
2024-11-13,AMD,0.48256194581219963,0.5070151868998188
2024-11-13,NFLX,0.38125138679027176,0.29249019801251475
2024-11-13,CRM,0.270676206021862,0.2674257098302323
2024-11-13,ORCL,0.2640004713617306,0.31774408599073417
2024-11-13,ADBE,0.27505171724054644,0.2872426060948291
2024-11-13,AVGO,0.3478468933959318,0.5372660768681911
2024-11-13,QCOM,0.3432338532105348,0.4663874943495192
2024-11-13,INTC,0.48410266136172825,0.684317340793437
2024-11-13,BTC-USD,0.6075112030968421,0.6049767108529557
2024-11-13,ETH-USD,0.7146605181213185,0.7417727954944056
2024-11-13,SOL-USD,0.7632859195679091,0.8067733356221164
2024-11-14,AAPL,0.18730087749393723,0.21730111642239558
2024-11-14,MSFT,0.22932145014595323,0.21209886541966666
2024-11-14,NVDA,0.35969338120413735,0.5769338922776354
2024-11-14,GOOGL,0.23780324205182338,0.2553699959692904
2024-11-14,AMZN,0.30242823978360583,0.3220262283641746
2024-11-14,META,0.2521461654470111,0.3066656704314632
2024-11-14,TSLA,0.958738659056783,0.7529031854819257
2024-11-14,AMD,0.47749414399305634,0.5022745248303973
2024-11-14,NFLX,0.3797529337114391,0.29167402042056856
2024-11-14,CRM,0.29045230742280115,0.27303287442266744
2024-11-14,ORCL,0.2677685494829616,0.3188522870875379
2024-11-14,ADBE,0.27524374898730125,0.2873174119574236
2024-11-14,AVGO,0.3516592319003155,0.5381109346169158
2024-11-14,QCOM,0.34971178910590206,0.46786500893074134
2024-11-14,INTC,0.4832059717471692,0.6841825959495594
2024-11-14,BTC-USD,0.6244347373306592,0.6089107432014853
2024-11-14,ETH-USD,0.7293711205854603,0.7450703424388719
2024-11-14,SOL-USD,0.7642798647459021,0.8087355305348275
2024-11-15,AAPL,0.19143344103571994,0.21508090191028814
2024-11-15,MSFT,0.24400652866507197,0.21314185450493708
2024-11-15,NVDA,0.37515761125040575,0.571714590675888
2024-11-15,GOOGL,0.24387469459488711,0.252391937688087
2024-11-15,AMZN,0.32567676119107153,0.32735930589978685
2024-11-15,META,0.26773686093549415,0.30622817295571014
2024-11-15,TSLA,0.9568300859325359,0.7395959951094803
2024-11-15,AMD,0.4532650910637837,0.5039357375411218
2024-11-15,NFLX,0.38299952159315925,0.28575239579309974
2024-11-15,CRM,0.2936209502880195,0.27520825935210236
2024-11-15,ORCL,0.26802976385639987,0.32068934687981837
2024-11-15,ADBE,0.3129906011337882,0.2984085821138193
2024-11-15,AVGO,0.3537054478168708,0.5396087743110618
2024-11-15,QCOM,0.3546617357314387,0.4639157536715935
2024-11-15,INTC,0.4905723439100676,0.6826417208537835
2024-11-15,BTC-USD,0.6304061454902634,0.6119244124601191
2024-11-15,ETH-USD,0.7275614716322293,0.7454061266790795
2024-11-15,SOL-USD,0.7628571560033444,0.8068512185354634
2024-11-18,AAPL,0.18310027421004862,0.21514563218712385
2024-11-18,MSFT,0.23944934083487135,0.21317262251217148
2024-11-18,NVDA,0.37449955389148404,0.5718387734758852
2024-11-18,GOOGL,0.2351226436093202,0.2539554696061311
2024-11-18,AMZN,0.3107277796939069,0.32741966520240706
2024-11-18,META,0.26324456913331257,0.30253490740002226
2024-11-18,TSLA,0.9552045707674901,0.7434808493583674
2024-11-18,AMD,0.46557978171061554,0.5068939066214468
2024-11-18,NFLX,0.37817451906499405,0.2882749043314954
2024-11-18,CRM,0.29285203519488207,0.2756067259281369
2024-11-18,ORCL,0.2679810095070945,0.32041828827056407
2024-11-18,ADBE,0.29123576059543205,0.29855824784071827
2024-11-18,AVGO,0.353682738807222,0.5396384762347783
2024-11-18,QCOM,0.3613183326611835,0.4654381081423253
2024-11-18,INTC,0.4915954144853922,0.6815705010785167
2024-11-18,BTC-USD,0.6321498322891803,0.612196953181872
2024-11-18,ETH-USD,0.7306737363188958,0.7472379457314726
2024-11-18,SOL-USD,0.8002160450639696,0.821064170337058
2024-11-19,AAPL,0.17555459610999957,0.21328242282428644
2024-11-19,MSFT,0.23711548069934849,0.21336948999998498
2024-11-19,NVDA,0.3825096838360327,0.5771460392057957
2024-11-19,GOOGL,0.23778832964961996,0.2550865351122398
2024-11-19,AMZN,0.31164470359969737,0.3278092174601823
2024-11-19,META,0.26237266154995753,0.30283874746064326
2024-11-19,TSLA,0.955495324873249,0.7436912210212463
2024-11-19,AMD,0.463700222131403,0.506830879669776
2024-11-19,NFLX,0.37836930163208543,0.290902152542062
2024-11-19,CRM,0.28646844986356557,0.27534143191569743
2024-11-19,ORCL,0.2626510618541112,0.32029330311379667
2024-11-19,ADBE,0.2865484593421079,0.29775795146329403
2024-11-19,AVGO,0.33879838694430414,0.5394959077438114
2024-11-19,QCOM,0.3612012141510006,0.46265605310512736
2024-11-19,INTC,0.48519377295035887,0.6826654748284253
2024-11-19,BTC-USD,0.6307981472640483,0.5811968201290321
2024-11-19,ETH-USD,0.7400225549114292,0.7245503645421153
2024-11-19,SOL-USD,0.800975462221715,0.7869941269172819
2024-11-20,AAPL,0.16893498595845075,0.21333024286318208
2024-11-20,MSFT,0.23693386524920707,0.21298020663209252
2024-11-20,NVDA,0.38359984759312127,0.5765521282573633
2024-11-20,GOOGL,0.23577849701647285,0.2548087339481446
2024-11-20,AMZN,0.3123283926282796,0.3281784303151356
2024-11-20,META,0.26372792448756927,0.3020340280978482
2024-11-20,TSLA,0.9548689966889761,0.7439358346337427
2024-11-20,AMD,0.4639295716698654,0.5068403923208702
2024-11-20,NFLX,0.3790356271133721,0.29142633100435034
2024-11-20,CRM,0.2824740473612379,0.2749493404433382
2024-11-20,ORCL,0.2569343271961236,0.3202821981694342
2024-11-20,ADBE,0.2862050942407888,0.2977284906824046
2024-11-20,AVGO,0.32627526585824845,0.5395484003425766
2024-11-20,QCOM,0.3979373491559684,0.47358944580180157
2024-11-20,INTC,0.4857821519907896,0.6827159000550916
2024-11-20,BTC-USD,0.6201516316430267,0.5818912299833592
2024-11-20,ETH-USD,0.7340281365898702,0.7245208804281348
2024-11-20,SOL-USD,0.7937775355009944,0.7874955384371436
2024-11-21,AAPL,0.16892588550341528,0.20908137592916612
2024-11-21,MSFT,0.2369985440437143,0.2120033169665872
2024-11-21,NVDA,0.38172756825915216,0.5647975841623754
2024-11-21,GOOGL,0.277321208816986,0.2655264974459686
2024-11-21,AMZN,0.3204711240459861,0.3272710792832869
2024-11-21,META,0.26219427061839445,0.28554674443094513
2024-11-21,TSLA,0.9543824884086697,0.7417393915259638
2024-11-21,AMD,0.45334310276736417,0.4779145226466012
2024-11-21,NFLX,0.3797484384741644,0.2906737928430402
2024-11-21,CRM,0.2927672931514075,0.2764625012202327
2024-11-21,ORCL,0.2527448464619199,0.31713183480262624
2024-11-21,ADBE,0.2821641575126329,0.29818911441932483
2024-11-21,AVGO,0.327090235149243,0.5226171255511193
2024-11-21,QCOM,0.39853088897025574,0.452494627686439
2024-11-21,INTC,0.48686452409688247,0.6835242894609418
2024-11-21,BTC-USD,0.6223186425382063,0.5846064010295445
2024-11-21,ETH-USD,0.7734875182756282,0.740952272352945
2024-11-21,SOL-USD,0.8183873517621423,0.7981769445221498
2024-11-22,AAPL,0.168592566394998,0.20635847797355983
2024-11-22,MSFT,0.2387741487444058,0.2124641204716879
2024-11-22,NVDA,0.3951494945420377,0.5664581771373864
2024-11-22,GOOGL,0.2817351731031771,0.265294462726129
2024-11-22,AMZN,0.3201259632049229,0.3251747916055152
2024-11-22,META,0.26039176124422936,0.2821027280812104
2024-11-22,TSLA,0.9068569307279362,0.743849609288205
2024-11-22,AMD,0.4469747703294356,0.47664517660746186
2024-11-22,NFLX,0.3767492424469513,0.2901789693317322
2024-11-22,CRM,0.2929627704256551,0.27576743760253863
2024-11-22,ORCL,0.2529840947372012,0.31650586222800003
2024-11-22,ADBE,0.28101378151549244,0.29893905769070356
2024-11-22,AVGO,0.32256560774328435,0.5204705718098076
2024-11-22,QCOM,0.3985048894049006,0.4528267518459597
2024-11-22,INTC,0.48542758125925034,0.6831339096119082
2024-11-22,BTC-USD,0.6206650123881567,0.5844619714284524
2024-11-22,ETH-USD,0.775371367775016,0.7409317110455171
2024-11-22,SOL-USD,0.8177948658625243,0.7978766016296991
2024-11-25,AAPL,0.16602922579780688,0.20744364082692524
2024-11-25,MSFT,0.2382913678313351,0.21228536803311626
2024-11-25,NVDA,0.408967444134544,0.5692917140791605
2024-11-25,GOOGL,0.2846281748333262,0.2670413325673337
2024-11-25,AMZN,0.3243772239898244,0.3269714801416549
2024-11-25,META,0.2627641102355369,0.28247954871219466
2024-11-25,TSLA,0.9214931473356669,0.7437438403993704
2024-11-25,AMD,0.45227551026621127,0.4758630479170177
2024-11-25,NFLX,0.392802783239714,0.296047906194759
2024-11-25,CRM,0.2952123919386588,0.27649960723329475
2024-11-25,ORCL,0.26355415918332237,0.31954377529230593
2024-11-25,ADBE,0.2711242703579192,0.29933536670081345
2024-11-25,AVGO,0.32237466900122325,0.5193226609678214
2024-11-25,QCOM,0.3727653248600498,0.4513839633028495
2024-11-25,INTC,0.4864814302226704,0.6782094740543074
2024-11-25,BTC-USD,0.6450726249504837,0.5910387432140537
2024-11-25,ETH-USD,0.7499168579962407,0.7410553340929602
2024-11-25,SOL-USD,0.8513531628591281,0.8068336233457529
2024-11-26,AAPL,0.16518536794872254,0.20794215402219424
2024-11-26,MSFT,0.24648807598905637,0.21434152637335957
2024-11-26,NVDA,0.3845641364642313,0.5641561455665922
2024-11-26,GOOGL,0.28552163636533506,0.26465462935661194
2024-11-26,AMZN,0.3351701869197875,0.3308447343187504
2024-11-26,META,0.266299813750346,0.2812586484809644
2024-11-26,TSLA,0.9219263657213295,0.7396187148147985
2024-11-26,AMD,0.43366579794678406,0.47501846979905116
2024-11-26,NFLX,0.38963743089572456,0.29445313604475354
2024-11-26,CRM,0.29160482039383945,0.274270352804875
2024-11-26,ORCL,0.26183825850331993,0.3196223245713489
2024-11-26,ADBE,0.2730216998989222,0.2998911808018363
2024-11-26,AVGO,0.30820520191432205,0.5179303464006917
2024-11-26,QCOM,0.369469806782444,0.4442262875624268
2024-11-26,INTC,0.4862877285482431,0.6797490217765739
2024-11-26,BTC-USD,0.6488111406077746,0.5914817505495817
2024-11-26,ETH-USD,0.755074271398749,0.7416533080446677
2024-11-26,SOL-USD,0.8505633222887083,0.8024740977669605
2024-11-27,AAPL,0.1629428389990252,0.20783874460308305
2024-11-27,MSFT,0.24835427245314937,0.21504784836718924
2024-11-27,NVDA,0.3757572990221987,0.5643756016945116
2024-11-27,GOOGL,0.2854084990026297,0.2646544894916025
2024-11-27,AMZN,0.33682134468289415,0.32977361393706356
2024-11-27,META,0.2630749855073135,0.2817085718251045
2024-11-27,TSLA,0.9262924801530149,0.7392224326510485
2024-11-27,AMD,0.43411102359818154,0.47494052568317924
2024-11-27,NFLX,0.3877431470611487,0.2939005961169345
2024-11-27,CRM,0.31847092132143434,0.2829712341611759
2024-11-27,ORCL,0.29044638898879466,0.3265721689017108
2024-11-27,ADBE,0.2792640807755315,0.30098160306327637
2024-11-27,AVGO,0.3184516050609048,0.5198849406783984
2024-11-27,QCOM,0.36777490118421624,0.44410336928544253
2024-11-27,INTC,0.4866787133057555,0.6799513261214037
2024-11-27,BTC-USD,0.6552577328533172,0.5930611241638615
2024-11-27,ETH-USD,0.7985187666185614,0.759627301789931
2024-11-27,SOL-USD,0.854428612021519,0.803235770710428
2024-11-29,AAPL,0.16532704631597367,0.20241897027571568
2024-11-29,MSFT,0.24834791813823875,0.20653124091305997
2024-11-29,NVDA,0.38004674289816537,0.5528087484427946
2024-11-29,GOOGL,0.2822367134162208,0.25092473606066024
2024-11-29,AMZN,0.3374363021682723,0.32583940821776275
2024-11-29,META,0.2644534369673988,0.26430048469045575
2024-11-29,TSLA,0.9268625768297596,0.7088228089759421
2024-11-29,AMD,0.4350782326228309,0.46414032587958154
2024-11-29,NFLX,0.3784758248702831,0.293156679316048
2024-11-29,CRM,0.3185712169766933,0.2791696073008868
2024-11-29,ORCL,0.29174955555308807,0.3219886893153934
2024-11-29,ADBE,0.27698467689894146,0.2976132473330683
2024-11-29,AVGO,0.3107165258593685,0.504189137279332
2024-11-29,QCOM,0.37084450343088565,0.43240826791327114
2024-11-29,INTC,0.4884159572080988,0.678077977961657
2024-11-29,BTC-USD,0.6536125198236155,0.5929011099244806
2024-11-29,ETH-USD,0.8020975496458901,0.7567618509527909
2024-11-29,SOL-USD,0.8459412814180891,0.8020753456138981
2024-12-02,AAPL,0.163855585731944,0.20267064325168754
2024-12-02,MSFT,0.25312948088821063,0.2044469542043477
2024-12-02,NVDA,0.3794939730478245,0.5517759086756807
2024-12-02,GOOGL,0.2849845860248677,0.24666412731093493
2024-12-02,AMZN,0.33846471468554007,0.32620318112279884
2024-12-02,META,0.28044527081132514,0.2667881580592145
2024-12-02,TSLA,0.9267773012650816,0.7100603075953928
2024-12-02,AMD,0.4499166163690186,0.4620535190269353
2024-12-02,NFLX,0.2235358563271635,0.29326293182764196
2024-12-02,CRM,0.3185396743881605,0.276270316391481
2024-12-02,ORCL,0.2969901242749856,0.32363728636446076
2024-12-02,ADBE,0.27654738294463,0.2975914823362458
2024-12-02,AVGO,0.32281594481597115,0.5054031503543467
2024-12-02,QCOM,0.38135227621332163,0.4321049814748337
2024-12-02,INTC,0.48756599014749274,0.6774945735610506
2024-12-02,BTC-USD,0.6591395979651558,0.5939878285327785
2024-12-02,ETH-USD,0.8020925825474696,0.7521754780579227
2024-12-02,SOL-USD,0.8844591840940178,0.8100280720652631
2024-12-03,AAPL,0.1668137133147589,0.20359142560739754
2024-12-03,MSFT,0.2531357085762852,0.20265464272428643
2024-12-03,NVDA,0.36097936215899024,0.5519334999752284
2024-12-03,GOOGL,0.2850041195165774,0.24664862940461954
2024-12-03,AMZN,0.33930982858940584,0.32601970249651124
2024-12-03,META,0.2970057578871663,0.2691536240920659
2024-12-03,TSLA,0.9288626727704664,0.7108993107479297
2024-12-03,AMD,0.4477049949326273,0.461658154365349
2024-12-03,NFLX,0.2229908598380437,0.2929275108249873
2024-12-03,CRM,0.31730026051179405,0.2739587412215017
2024-12-03,ORCL,0.2968973031043455,0.32361598613543296
2024-12-03,ADBE,0.2762960994542837,0.29575801361671195
2024-12-03,AVGO,0.32466706810220186,0.5050265879028337
2024-12-03,QCOM,0.38023548553094927,0.42970509762888903
2024-12-03,INTC,0.5207121057348955,0.6844544288279069
2024-12-03,BTC-USD,0.6548437743763262,0.5921746057167562
2024-12-03,ETH-USD,0.8038399874721185,0.7506791151449669
2024-12-03,SOL-USD,0.8700311441896855,0.8054818518006258
2024-12-04,AAPL,0.16647409083734127,0.2035916554530637
2024-12-04,MSFT,0.24945496274953358,0.2039696357890794
2024-12-04,NVDA,0.37523024939847527,0.5538023710764806
2024-12-04,GOOGL,0.2884931747303487,0.2471132416282577
2024-12-04,AMZN,0.34320336906819765,0.327748803595634
2024-12-04,META,0.2956595834815044,0.26914739722057535
2024-12-04,TSLA,0.9266299504822251,0.7062213239240661
2024-12-04,AMD,0.4458547559627529,0.4621982506058745
2024-12-04,NFLX,0.2184430047771703,0.2924719341825029
2024-12-04,CRM,0.4373181290033611,0.3257808185869336
2024-12-04,ORCL,0.3065667168896231,0.32613722476916585
2024-12-04,ADBE,0.2951446806219458,0.30252465506446086
2024-12-04,AVGO,0.3280831625052454,0.505119249295379
2024-12-04,QCOM,0.37284269017898036,0.4296278906176198
2024-12-04,INTC,0.5219075478760847,0.6848834663871441
2024-12-04,BTC-USD,0.6553109269141904,0.5925156012769254
2024-12-04,ETH-USD,0.8115458916052344,0.7568630237995915
2024-12-04,SOL-USD,0.8756463751269862,0.806571917989519
2024-12-05,AAPL,0.15199820222004623,0.20358974738356148
2024-12-05,MSFT,0.2502845855384301,0.2042481103611573
2024-12-05,NVDA,0.36528538252006465,0.5395362869406829
2024-12-05,GOOGL,0.28662428723196964,0.24762228113925633
2024-12-05,AMZN,0.3305252736349949,0.3276085710716776
2024-12-05,META,0.2799840629744013,0.26940583067136875
2024-12-05,TSLA,0.9203380038800106,0.7031521815188355
2024-12-05,AMD,0.4481069273344312,0.46298889726054365
2024-12-05,NFLX,0.20460276099510014,0.29188883417219436
2024-12-05,CRM,0.4392783974056546,0.3276323328260219
2024-12-05,ORCL,0.3056706030014693,0.32473809190665576
2024-12-05,ADBE,0.2893788577862673,0.3025027745534173
2024-12-05,AVGO,0.3144192416188785,0.49896514908602835
2024-12-05,QCOM,0.3584236485976932,0.41592133782214497
2024-12-05,INTC,0.5414403088706669,0.6892153942850837
2024-12-05,BTC-USD,0.6587266573606805,0.5937701321417883
2024-12-05,ETH-USD,0.7967160132943629,0.7566331962676117
2024-12-05,SOL-USD,0.8755832230346209,0.8060759487265259
2024-12-06,AAPL,0.1519981215939287,0.20228867129851139
2024-12-06,MSFT,0.25026028654269106,0.20334244130848153
2024-12-06,NVDA,0.36935955251138414,0.4984320473943028
2024-12-06,GOOGL,0.2879269222607667,0.24811897263254382
2024-12-06,AMZN,0.33726661367899696,0.3276963906739749
2024-12-06,META,0.28670289261476994,0.2692336892133918
2024-12-06,TSLA,0.7097858191437063,0.7049701309544246
2024-12-06,AMD,0.45054358805386585,0.4584391982122721
2024-12-06,NFLX,0.20730715401650637,0.29270857038818093
2024-12-06,CRM,0.4397055723173754,0.32765325741364
2024-12-06,ORCL,0.31506532546681665,0.3250410133796637
2024-12-06,ADBE,0.2962771265375979,0.30330560090899433
2024-12-06,AVGO,0.34823447507133576,0.46611618900097407
2024-12-06,QCOM,0.35742382650087506,0.3910096670469672
2024-12-06,INTC,0.5393024827440857,0.6882560927747053
2024-12-06,BTC-USD,0.6605839968997208,0.5937884533319367
2024-12-06,ETH-USD,0.8032785733103169,0.760346189210464
2024-12-06,SOL-USD,0.8725273760557645,0.8026085946322207
2024-12-09,AAPL,0.157492329109579,0.20154853346046211
2024-12-09,MSFT,0.24980398583672778,0.2033965071031677
2024-12-09,NVDA,0.3763166861881775,0.4868076894490743
2024-12-09,GOOGL,0.28533889094891707,0.24809713231970057
2024-12-09,AMZN,0.3387365492944861,0.32648146764629876
2024-12-09,META,0.2915635435846715,0.2601681419577818
2024-12-09,TSLA,0.7083858498811884,0.6943656421846901
2024-12-09,AMD,0.4708129127781719,0.44676441332016475
2024-12-09,NFLX,0.22381112113175924,0.29573231950260775
2024-12-09,CRM,0.45221492601187696,0.3293275340050085
2024-12-09,ORCL,0.3154476321843445,0.324132001434773
2024-12-09,ADBE,0.2988716372882022,0.30326988451712655
2024-12-09,AVGO,0.34771851102287626,0.4425312862640538
2024-12-09,QCOM,0.3559394376095649,0.35840226785835705
2024-12-09,INTC,0.5370026110844968,0.68266946092972
2024-12-09,BTC-USD,0.6618637852010825,0.5958753835157972
2024-12-09,ETH-USD,0.8281812038201147,0.7704273112998928
2024-12-09,SOL-USD,0.8839176101126163,0.8146201884940969
2024-12-10,AAPL,0.15645032083473354,0.20139272027534139
2024-12-10,MSFT,0.25033090890887394,0.20046217266133332
2024-12-10,NVDA,0.38370512223402325,0.48816404940359115
2024-12-10,GOOGL,0.32474987336274713,0.26145689271458233
2024-12-10,AMZN,0.3401268771963497,0.2888001777240624
2024-12-10,META,0.29172026108977084,0.2577907753792033
2024-12-10,TSLA,0.7002737262014976,0.6901017773232472
2024-12-10,AMD,0.46543752734662536,0.44859167807650335
2024-12-10,NFLX,0.22094747538091927,0.2934269384501641
2024-12-10,CRM,0.4539312873310956,0.32300702758366057
2024-12-10,ORCL,0.37452058564777857,0.3402013347216182
2024-12-10,ADBE,0.29795817361669913,0.29666902749838825
2024-12-10,AVGO,0.3672779708497073,0.44636846269364305
2024-12-10,QCOM,0.3609741221599658,0.3579696051389695
2024-12-10,INTC,0.5419287386350262,0.5275453658176289
2024-12-10,BTC-USD,0.655861878397126,0.5859371433024277
2024-12-10,ETH-USD,0.827628328025755,0.7625626987196396
2024-12-10,SOL-USD,0.8613774610373365,0.7997961119414955
2024-12-11,AAPL,0.15784062426443482,0.1834614042092279
2024-12-11,MSFT,0.25040945398591086,0.19312314230776204
2024-12-11,NVDA,0.3947524296312248,0.47721380708973615
2024-12-11,GOOGL,0.35552598772550903,0.26521517807368633
2024-12-11,AMZN,0.34318561649113777,0.280715638135449
2024-12-11,META,0.28877493862499665,0.25520966011924934
2024-12-11,TSLA,0.7069507838872361,0.6899731318430953
2024-12-11,AMD,0.4510588998094435,0.4487474181471464
2024-12-11,NFLX,0.22667451799816632,0.291266500341123
2024-12-11,CRM,0.45390077435703285,0.32104645387170483
2024-12-11,ORCL,0.3744148683978189,0.33191196261589156
2024-12-11,ADBE,0.29765487727819284,0.2915737362904103
2024-12-11,AVGO,0.39687852566325027,0.45827092850112394
2024-12-11,QCOM,0.360732235134905,0.3594336691599211
2024-12-11,INTC,0.5418877416171137,0.5164386416513587
2024-12-11,BTC-USD,0.6584910900929302,0.5493465776827554
2024-12-11,ETH-USD,0.8356654622969668,0.6934722634091286
2024-12-11,SOL-USD,0.8766318792157575,0.7620236239668894
2024-12-12,AAPL,0.149581682312813,0.18251538774493906
2024-12-12,MSFT,0.25040989319709245,0.1924172667518053
2024-12-12,NVDA,0.39493857491848905,0.47472732227069375
2024-12-12,GOOGL,0.3543473204872877,0.2669635512183456
2024-12-12,AMZN,0.3447846960213354,0.2811748577865452
2024-12-12,META,0.28884962797308744,0.2483247846856197
2024-12-12,TSLA,0.7098362246275602,0.6912466560318304
2024-12-12,AMD,0.34183322650159065,0.4449801219295852
2024-12-12,NFLX,0.2293746973333996,0.291751150233247
2024-12-12,CRM,0.4518797259042698,0.32090208439994505
2024-12-12,ORCL,0.3782494831373102,0.3339825402451383
2024-12-12,ADBE,0.5063025791539922,0.3715028938230917
2024-12-12,AVGO,0.3966648261441113,0.45886478018113414
2024-12-12,QCOM,0.3357045684655716,0.3597786241640959
2024-12-12,INTC,0.5475961824325659,0.5186333055688899
2024-12-12,BTC-USD,0.6600517887958713,0.5478209001497766
2024-12-12,ETH-USD,0.8354450913641457,0.6933212115478706
2024-12-12,SOL-USD,0.8713833917698598,0.7422715614633698
2024-12-13,AAPL,0.13619300212379842,0.1816757571058888
2024-12-13,MSFT,0.16965109432775619,0.19258847073487556
2024-12-13,NVDA,0.3753637579798657,0.46773153646333915
2024-12-13,GOOGL,0.3506190300986846,0.2678919593373141
2024-12-13,AMZN,0.3270324822070701,0.2817259195075686
2024-12-13,META,0.2647978985688927,0.24945507633297265
2024-12-13,TSLA,0.69926033370524,0.6876398441027133
2024-12-13,AMD,0.34039369523292884,0.44712244755340036
2024-12-13,NFLX,0.2328022677336806,0.2924332983318975
2024-12-13,CRM,0.4492802326849965,0.3218777359290513
2024-12-13,ORCL,0.3617005845772961,0.33289492508298124
2024-12-13,ADBE,0.5066607655054389,0.37275288290074493
2024-12-13,AVGO,0.7965759532849271,0.6031389606082376
2024-12-13,QCOM,0.325566419767296,0.3586714556742194
2024-12-13,INTC,0.5417548465992835,0.5161583807330549
2024-12-13,BTC-USD,0.6484950682920827,0.5463054766211336
2024-12-13,ETH-USD,0.811147395600198,0.6868899031742755
2024-12-13,SOL-USD,0.8620120426114519,0.74273132819159
2024-12-16,AAPL,0.12898663540324973,0.18073655141026054
2024-12-16,MSFT,0.1695736133716099,0.19245504168514463
2024-12-16,NVDA,0.37406370676247874,0.45873881519084225
2024-12-16,GOOGL,0.36274086858710997,0.2723278309914124
2024-12-16,AMZN,0.28778740095998057,0.28267558412633276
2024-12-16,META,0.2647821997446416,0.24042870809175432
2024-12-16,TSLA,0.7058621803781467,0.6915585431030075
2024-12-16,AMD,0.33873338182421253,0.43575808504681407
2024-12-16,NFLX,0.23233420069731597,0.2890828542443517
2024-12-16,CRM,0.4490906829718175,0.31698743980374217
2024-12-16,ORCL,0.36209673838745166,0.33216641774724814
2024-12-16,ADBE,0.5062944714029589,0.36873368354311364
2024-12-16,AVGO,0.8474616175251997,0.6197657278142235
2024-12-16,QCOM,0.3221918749999203,0.3459814134806578
2024-12-16,INTC,0.49345753093578315,0.5006999161673775
2024-12-16,BTC-USD,0.650920148667182,0.5152166542074407
2024-12-16,ETH-USD,0.8094741151912394,0.6440949965106665
2024-12-16,SOL-USD,0.8710185541768708,0.7176975867561761
2024-12-17,AAPL,0.12765795970800606,0.18011570734790722
2024-12-17,MSFT,0.16807150135624974,0.19228789255554968
2024-12-17,NVDA,0.3751822438148022,0.4593653174261333
2024-12-17,GOOGL,0.36081848108643616,0.2723837647243777
2024-12-17,AMZN,0.28633412064897806,0.2832918732964614
