date,port_return,port_index,port_drawdown
2023-01-05,-0.016070400387063873,57.66913959127471,-0.51067421181617
2023-01-06,0.026644723023097654,59.20571784266458,-0.49763626172195274
2023-01-09,0.02976520412210369,60.96798811944717,-0.4826833025085636
2023-01-10,0.009350359068443484,61.538060700044596,-0.4778462056349173
2023-01-11,0.01824759411179663,62.66098225412611,-0.46831815513140884
2023-01-12,0.015728165031349724,63.646524524045475,-0.4599557753311432
2023-01-13,0.013436617335965037,64.5017185188392,-0.4526994077397698
2023-01-17,0.02478503639628934,66.10039595995183,-0.43913454264088936
2023-01-18,-0.017708882553615232,64.92983181114957,-0.44906684315364154
2023-01-19,-0.005929263919262789,64.54484570210792,-0.45233347124245626
2023-01-20,0.05084212048604004,67.82644252404737,-0.4244889436011938
2023-01-23,0.02847243123308148,69.75762624459786,-0.40810274462400065
2023-01-24,-0.009179881177487957,69.11725952444884,-0.41353629109763357
2023-01-25,0.006299942971554253,69.55269431780297,-0.4098416031766625
2023-01-26,0.021115189953414604,71.02131267009516,-0.3973802965251352
2023-01-27,0.008060317114809375,71.59376697212616,-0.39252299061549534
2023-01-30,-0.023254323272104485,69.92890237068862,-0.4066494573720939
2023-01-31,0.016262599347735045,71.06612809277,-0.39700003522457517
2023-02-01,0.03552071772417394,73.59044796850326,-0.3755810436881005
2023-02-02,0.03394855693445099,76.08873748119375,-0.35438292119879555
2023-02-03,-0.011471949532401327,75.21585132482535,-0.36178940774405943
2023-02-06,-0.01646261173136543,73.97760196842064,-0.3722960209272137
2023-02-07,0.023672100694211495,75.7288072113334,-0.35743694912844537
2023-02-08,-0.017311695718987816,74.4178131437289,-0.36856080514539824
2023-02-09,-0.019548048915706565,72.96309009219539,-0.3809042094137104
2023-02-10,-0.01674212097733239,71.74153321099185,-0.39126918603626326
2023-02-13,0.017611616741148157,73.00501759832619,-0.3805484522422068
2023-02-14,0.01580362982299285,74.15876187167122,-0.3707588692881626
2023-02-15,0.017757997453915233,75.47567297617387,-0.35958480689108296
2023-02-16,-0.02847994576784615,73.32612990302074,-0.37782379685972967
